premise,hypothesis,labels,additional_labels,Generated,Model,Task
"You know what happens if we make a false alarm, Katherine said.","You know what happens if we cry wolf, katherine said.",Entailment,"To cry wolf means to make a false alarm, which is what Katherine is warning against.","The phrase ""cry wolf"" is a figurative expression meaning to make a false alarm or to raise a false alarm",text-davinci-003,flute
My son threw a pillow at my daughter while she was eating some pasta.,My son threw a pillow at my daughter while she was eating some pasta and it made me so mad,Entailment,It is not appropriate to throw things at people while they are eating and so when my son threw a pillow at my daughter while she was eating pasta it made me very angry,"The hypothesis uses figurative language to express the speaker's anger, suggesting that the action of throwing the pillow was unacceptable",text-davinci-003,flute
He was lanky and thin,He was like the slash of an exclamation point,Entailment,"An exclamation point is thin and vertical, so the simile is emphasizing how thin and lanky the person is.","The hypothesis is figuratively comparing the lanky and thin person to a punctuation mark, suggesting that they are long and thin like an exclamation point",text-davinci-003,flute
The amount of crime growing near me is scary to think about,Very thrilled about the possibility of crime rates increasing near me and protecting my safety,Contradiction,Most people would not be thrilled about the prospect of crime rates increasing because that could lead to them being a victim of crime and hence their safety being jeopardized.,"The hypothesis expresses a sense of fear and anxiety about the premise, suggesting that the speaker is not happy about the possibility of crime rates increasing near them",text-davinci-003,flute
I think my boyfriend took my debit card again,I am overjoyed that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would more likely lead to feelings of anger or betrayal rather than happiness and overjoy.","The hypothesis is using figurative language to express the idea that the speaker is happy that their boyfriend took their debit card without them knowing, even though it is not a desirable situation",text-davinci-003,flute
I got a speeding ticket because I was going too fast.,I feel as if I'm the perfect driver for getting caught going too fast and being gifted with a speeding ticket as a result.,Contradiction,Speeding tickets are costly and getting caught going too fast implies that the driver was not following traffic rules which makes them an irresponsible driver.,"The hypothesis uses hyperbole to express the speaker's frustration at being caught speeding, suggesting that they feel as if they were the only one who deserved to be punished",text-davinci-003,flute
His voice was lazy and slippery,His voice was like a melting pat of butter.,Entailment,"A pat of butter melting would become lazy and slippery, just as his voice did.","The hypothesis uses a metaphor to compare the sound of his voice to a melting pat of butter, suggesting that it was smooth and slow",text-davinci-003,flute
Someone hit my car and fled the scene and I wish I could find the person,"If I ever find the person who hit my car and fled the scene, they're going to have a lot of explaining to do",Entailment,"If someone hits your car and then flees the scene without leaving any information, they are most likely trying to avoid taking responsibility for their actions","The hypothesis implies that the person who hit the car will be held accountable for their actions, which is suggested by the figurative language of ""a lot of explaining to do""",text-davinci-003,flute
He was terrified,He was like a rabbit staring into the headlights of an approaching car;,Entailment,"A rabbit staring into the headlights of an oncoming car is an image of terror, as the rabbit is about to be run over.","The figurative language in the hypothesis is used to describe how the person was feeling, as if they were a small, helpless animal facing an unstoppable force",text-davinci-003,flute
"And we shouldn't forget how Jesus explained that a neighbor was someone like the selfish person who doesn't help others, especially those in distress.",And we shouldnt forget how jesus explained that a neighbor was someone like the good samaritan.,Contradiction,"A good Samaritan is a person who selflessly helps others, but in this context Jesus is saying that a neighbor is someone selfish who doesn't help others","The phrase ""good samaritan"" in the hypothesis is a figurative way of saying someone who is kind and helpful to those in need",text-davinci-003,flute
I asked my brother to bring me a gift from his trip and he didn't bring anything.,"I was really looking forward to getting a gift from my brother, but it seems like he totally forgot about me",Entailment,"It's often disappointing when somebody comes back from a trip and they forget to bring a gift for someone who had asked them to, especially if that person was looking forward to it","The hypothesis uses figurative language to express disappointment and frustration that the brother did not bring a gift, suggesting that he had forgotten about the speaker",text-davinci-003,flute
"Here, there is truth and transparency at every turn, a demonic funhouse with both horrors and delights.","Here, there are smoke and mirrors at every turn, a demonic funhouse with both horrors and delights.",Contradiction,"Smoke and mirrors means deception and misinformation, but in this context there is truth and transparency instead.","The figurative language in the hypothesis suggests that the funhouse is deceptive and not what it appears to be, creating an atmosphere of uncertainty and fear",text-davinci-003,flute
He pulls out a giant disc and holds it up proudly.,He pulls a giant disc out and flashes it like a knockoff rolex .,Entailment,A rolex watch is often very expensive and the owner usually bears pride to the fact and shows it off often,"The hypothesis uses figurative language to suggest that the disc is a symbol of wealth and status, like a knockoff rolex",text-davinci-003,flute
I think my boyfriend took my debit card again,I am super excited that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would not be a good thing because it could lead to them overspending or even stealing money and hence the girlfriend would not be excited about it","The hypothesis is using figurative language to express the speaker's excitement that their boyfriend may have taken their debit card without them knowing, which implies a sense of trust and understanding between the two",text-davinci-003,flute
"She lumbered to him, clumsily","She glided to him, like a ballet dancer.",Contradiction,"A ballet dancer is light on their feet and moves gracefully, whereas someone who lumbers is heavy and moves awkwardly","The hypothesis uses figurative language to describe the movement of the woman as graceful and elegant, contrasting with the clumsiness of the premise",text-davinci-003,flute
The weather had stayed cold and dreary for the entire week; our unseasonably warm weather in early fall was now just a memory.,The weather had stayed cold and dreary for the entire week; our indian summer was now just a memory.,Entailment,"An indian summer is a period of unseasonably warm weather, which is what is described in the context.","The phrase ""Indian summer"" in the hypothesis is a metaphor for a period of unseasonably warm weather in the fall",text-davinci-003,flute
The immigrants were slowly cast out of society.,The immigrants were quickly absorbed into society.,Contradiction,cast out typically connotes something that is slowly and painfully removed or exiled which is opposite of the use of absorbed here that shows something that is quickly and easily taken in or assimilated.,"The phrase ""quickly absorbed"" in the hypothesis suggests that the immigrants were accepted and integrated into society quickly, which is the opposite of what is stated in the premise",text-davinci-003,flute
Most of law enforcement is now critical.,The majority of law enforcement has become like a phonograph at a smartphone convention.,Contradiction,"A phonograph is an outdated technology, and thus law enforcement becoming like it would imply that it, too, is outdated","The hypothesis is comparing law enforcement to a phonograph, an outdated technology, to suggest that it is no longer relevant or effective",text-davinci-003,flute
They had to budget things out until the Duke arrived.,They had to ration things out until the Duke arrived.,Entailment,Rationing is when you are allocating and budgeting a certain amount of things.,"The phrase ""ration things out"" is a metaphor for budgeting, meaning to allocate resources in a careful and controlled manner",text-davinci-003,flute
I was really scared once when I thought I would be homeless,The moment I thought I would become homeless was so pleasant,Contradiction,Homelessness is often considered to be a very difficult situation to be in and so thinking that one might become homeless would not be a pleasant moment by any means.,"The hypothesis uses hyperbole to exaggerate the unpleasantness of the situation, so the answer is B: Contradiction",text-davinci-003,flute
I hate it when people make loud breathing noises while eating a sandwich.,I love the sound of people loudly breathing while they eat a sandwich,Contradiction,People loudly breathing while they eat a sandwich can be considered to be quite annoying and so someone who loves that sound is not something normal.,"The figurative language in the hypothesis is an exaggeration of the opposite of the premise, so the relationship between the premise and the hypothesis is a contradiction",text-davinci-003,flute
My friend told me I'm getting fat.,I don't like the fact that my friend felt the need to point out that I am getting fat,Entailment,"Oftentimes, people are very sensitive about their weight and so when a friend points out that someone is getting fat, it can come across as hurtful and offensive","The figurative language in the hypothesis implies that the speaker is unhappy with their friend's comment, suggesting that the relationship between the premise and the hypothesis is a contradiction",text-davinci-003,flute
The kid is not sweet at all,That kid is as sweet as a salt mine,Entailment,"A salt mine is full of salt, which is not sweet.","The phrase ""as sweet as a salt mine"" is a metaphor meaning that the kid is not sweet at all",text-davinci-003,flute
I lost my credit card this morning and someone charged 100 dollars on it.,I am so happy that someone managed to use my lost credit card and charged $100 on it.,Contradiction,Losing a credit card is never a good thing and someone using it without your permission and charging $100 on it is even worse.,"The figurative language in the hypothesis is sarcasm, as the speaker is expressing their displeasure at the fact that someone was able to use their lost credit card",text-davinci-003,flute
"It doesn't take someone very long to run and share secrets that will cause problems for others, does it?","It doesn't take someone very long to run and tell tales, does it?",Entailment,"To tell tales is to share secrets often knowing that doing so will cause problems for someone else, which is what the person in this context is doing.","The hypothesis uses figurative language to suggest that it does not take much time for someone to spread gossip or rumors quickly, which can cause harm to others",text-davinci-003,flute
Her fear was so terrifying that it was blocking her mind.,Fear choked her mind.,Entailment,"Fear can block someone's mind, making it difficult for them to think clearly.",The hypothesis uses the metaphor of choking to describe how fear was preventing her from thinking clearly,text-davinci-003,flute
I was traveling internationally literally the day after a high level travel alert was issued for the region I was going.,I wasn't fazed at that the high level travel alert would interrupt my travel to the region because the thought of being killed is just so exciting.,Contradiction,Receive a high level travel alert for a region means that there is a potential danger in traveling to that place and so the excitement mentioned cannot be justified.,"The hypothesis uses figurative language to express that the person is not afraid of the potential danger of the travel alert, but instead is looking forward to the adventure",text-davinci-003,flute
I got home today and my cat pooped on the bed.,"When I got home today, I found my cat had pooped on the bed and it made me feel pretty darn pleased with myself",Contradiction,Most people would not be pleased to find their cat had pooped on the bed because it is a sign of disrespect and would make the person have to clean it up.,"The hypothesis uses figurative language to express the speaker's surprise and pleasure at finding their cat had pooped on the bed, which is contrary to what one would expect",text-davinci-003,flute
It was cold and dry,It was like a woodland deadfall in winter before the snow.,Entailment,"A deadfall is a cold, dry place in the woods.","The hypothesis uses figurative language to describe the cold and dry conditions as being like a deadfall in winter before the snow, suggesting a barren and lifeless atmosphere",text-davinci-003,flute
This was unclearly conveyed in the first try.,This was conveniently encapsulated in the first try .,Contradiction,"To encapsulate something means to enclose or surround it completely, while to convey something means to communicate or express it.","The phrase ""conveniently encapsulated"" in the hypothesis implies that the idea was expressed in a concise and effective manner, which is the opposite of the premise's suggestion that it was unclearly conveyed",text-davinci-003,flute
I stubbed my toe last night and cursed angrily.,Stubbing my toe last night and cussing out loud made me so mad,Entailment,Stubbing your toe is often a very painful experience and can result in people feeling angry and cursing loudly,The hypothesis is figuratively expressing that the premise caused a strong emotional reaction of anger,text-davinci-003,flute
"And in annwyl's mind, kil the ones demanding the product and the suppliers wil thrive and become more successful?","And in annwyl's mind, kil the ones demanding the product and the suppliers will go out of business?",Contradiction,"To go out of business means to cease operating as a commercial business, but in this sentence the demand for the product would actually make the suppliers more successful.","The hypothesis is using figurative language to suggest that if the demand for the product is eliminated, the suppliers will not be able to survive",text-davinci-003,flute
I have very bad teeth and have to hide my smile.,I feel excellent that I have to hide my smile because of my terrible teeth,Contradiction,"Someone with terrible teeth would not feel excellent about having to hide their smile and instead, it would be a cause of embarrassment and self-consciousness.","The hypothesis is figuratively expressing that the premise is a source of shame and embarrassment, so the relationship between the premise and the hypothesis is B: Contradiction",text-davinci-003,flute
"You have a knack for dealing with women, bishop.","You do have a way with women, bishop.",Entailment,"To have a way with someone or something means to have a special and effective way of dealing with them, which is what the bishop has.",The hypothesis implies that the bishop has a special ability to interact with women in a positive and successful manner,text-davinci-003,flute
I can't get my money under control.,I feel so angry that I can't seem to get my money situation under control,Entailment,Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out,The hypothesis uses figurative language to express the speaker's frustration and anger at their inability to manage their finances,text-davinci-003,flute
He always flashes a smile.,He always wore a smile.,Entailment,Wearing a smile means having a smile on one's face.,"The phrase ""wore a smile"" is used figuratively to describe someone who is always cheerful and has a positive attitude",text-davinci-003,flute
"Not a married guy out looking for a quick physical amorous play, but a man who would truly love her.","Not a married guy out looking for a quick slap and tickle, but a man who would truly love her.",Entailment,"A slap and tickle refers to physical amorous play, so the entailment is saying that the man is not just looking for physical play, but for love.",The figurative language in the hypothesis is a metaphor comparing a physical amorous play to a slap and tickle,text-davinci-003,flute
Everytime I try to eat dinner a salesman calls me on the phone.,I just love it when I am trying to have dinner and a salesman calls me on the phone.,Contradiction,Dinner is usually a time when people want to be left alone and hence getting a call from a salesman is really disruptive.,"The hypothesis is using sarcasm to express the speaker's annoyance at the salesman's calls, so the answer is B: Contradiction",text-davinci-003,flute
"A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was extremely shy and withdrawn.","A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was anything but a shrinking violet.",Contradiction,"A shrinking violet is a very shy person, so the context is saying that she was extremely shy and withdrawn.","The figurative language in the hypothesis implies that she was confident and outgoing, which is the opposite of being shy and withdrawn",text-davinci-003,flute
I just received a phone call that I didn't get the job I applied for.,I was excited to receive a call that I didn't get the job that I wanted so much,Contradiction,Most people are not excited to receive calls informing them that they have not been selected for a job and instead feel disappointed or sad.,"The hypothesis is figuratively expressing disappointment in not getting the job, so the most accurate option is A: Entailment",text-davinci-003,flute
It is beautiful,Its like a hundred million fireflies dancing around just for us.,Entailment,A hundred million fireflies dancing would be an incredibly beautiful sight.,"The hypothesis is using figurative language to describe the beauty of the premise, suggesting that it is so beautiful that it is like a magical scene of fireflies dancing around",text-davinci-003,flute
The violin concerto sounded natural after the danger we had just passed.,"Given the danger that had just passed, the delicate staccato notes of the violin concerto sounded like a wedding march at a funeral.",Contradiction,"A wedding march is a happy occasion, while a funeral is a sad occasion, so the two would not sound natural together","The hypothesis uses figurative language to describe the violin concerto as a solemn and somber celebration, contrasting with the joyous nature of a wedding march",text-davinci-003,flute
I put in vacation request months ago and now just being told they can't grant it.,I am livid that my vacation request was accepted months ago but now they are telling me it can't be granted,Entailment,"Its very frustrating when something that was supposed to be approved gets denied, especially after a long wait, so its understandable to be livid in this situation",The figurative language in the hypothesis implies that the speaker is feeling very angry and frustrated about the situation,text-davinci-003,flute
If you have a high number of minor problems you cannot focus on what matters,If you are drowning in a sea of minor problems you cannot focus on what matters.,Entailment,Drowning in a sea of minor problems means being overwhelmed by a lot of small problems and not being able to focus on the bigger issue.,The figurative language in the hypothesis is comparing the feeling of being overwhelmed by minor problems to being overwhelmed by a large body of water,text-davinci-003,flute
My a/c is going out and it is supposed to be real hot today.,I am so anxious about the fact that my a/c is going out and it's supposed to be really hot today,Entailment,The a/c is important to have in hot weather to avoid heat stroke and other health risks so when it goes out people often get anxious about the situation,"The hypothesis is using figurative language to express the speaker's anxiety about the situation, and A: Entailment is the most accurate option to describe the relationship between the premise and the hypothesis",text-davinci-003,flute
I feel so envious when I drive through the rich neighborhoods and I know that I will never be able to live there.,I feel proud when I drive through the rich neighborhoods and know that I will never be able to afford to live there,Contradiction,"People usually aspire to live in rich neighborhoods because it implies a certain level of success, however being aware that one will never be able to afford it could make someone feel sad or down and not at all proud about their current financial situation","The hypothesis uses figurative language to express a sense of pride in the fact that the speaker will never be able to afford to live in the rich neighborhoods, even though they may feel envious",text-davinci-003,flute
I definitely did not feel good about it when I found out I failed.,I felt so intelligent when I found out that I failed.,Contradiction,Failure is not an achievement and finding out that you have failed at something is not a feeling that would make someone feel intelligent but rather bad and stupid.,"The hypothesis uses irony to express the opposite of what is expected, so the answer is B: Contradiction",text-davinci-003,flute
The Senator criticized the administration in his speech on Friday.,The Senator attacked the administration in his speech on Friday.,Entailment,"The Senator was critical of the administration in his speech on Friday, thus, this means he was negative and gave reasons why he thought they were doing a bad job.","The hypothesis states that the Senator was hostile towards the administration in his speech, which implies that the premise and hypothesis are entailed",text-davinci-003,flute
"I would invite you in to eat something, but my mom must be nearly here, so its try to push my luck and face the bad consequences.","I would invite you in to eat something, but my mom must be nearly here, so its best not to tempt fate.",Contradiction,"To tempt fate means to do something that is dangerous or likely to have a negative outcome, and in this context the speaker saying is its best to push their luck by inviting the person in to eat. which contradicts the meaning of tempting one's fate","The phrase ""tempt fate"" in the hypothesis is a metaphor for taking a risk that could lead to negative consequences",text-davinci-003,flute
I was suppose to go on vacation last month with my family but ended up catching the flu and couldn't go with them.,I was really looking forward to going on vacation with my family last month but I unfortunately caught the flu and couldn't go,Entailment,The flu is an unpredictable and often unavoidable illness that can often result in people having to miss out on events that they were looking forward to,The hypothesis uses figurative language to express the disappointment of not being able to go on vacation with the family due to catching the flu,text-davinci-003,flute
It may be the feds are just a little nervous about your media popularity so they have decided not to act with full regard for our wellbeing.,It may be the feds are just a little nervous about your media popularity so they have decided not to run roughshod over us.,Contradiction,"To run roughshod over something means to act without regard for it, but in this context instead of not acting without regard for the speakers wellbeing, the feds are actually not acting with full regard","The figurative language in the hypothesis implies that the feds are not taking into consideration the wellbeing of the people, but instead are being overly cautious and not taking any risks",text-davinci-003,flute
Black desert covered in iron silences.,Black desert rained in iron silences.,Entailment,"Here, the word rained is used to mean that it is convering something.",The figurative language in the hypothesis suggests that the desert is so silent that it is as if it is raining iron,text-davinci-003,flute
"The place is secluded, away from the frequently traveled routes and not well-known, very peaceful.","The place is off the beaten track, very peaceful.",Entailment,"To be off the beaten track means to be away from the frequently traveled routes, and in this context the place is also described as being little-known or in a remote area.","The phrase ""off the beaten track"" in the hypothesis is figuratively referring to a place that is not commonly visited or known, and the hypothesis is entailing the premise",text-davinci-003,flute
My son had an ingrown toenail so I took him to the podiatrist today.,Taking my son to the podiatrist today to get his ingrown toenail removed was pretty gross,Entailment,Ingrown toenails are often painful and can become infected so they need to be removed,The hypothesis uses figurative language to describe the experience of taking the son to the podiatrist as being unpleasant,text-davinci-003,flute
He did not want to acknowledge reality and kept denying it.,He was living in his dream world  shutting his eyes in front of reality.,Entailment,"Acknowledging reality means to accept what is happening, here, the person was denying it to be the opposite being in a dream world.",The figurative language in the hypothesis implies that he was avoiding facing the truth and not accepting it,text-davinci-003,flute
"That might be typical corporate thinking when you were in a stressful situation that required quick action, but with technologies like these it was dangerous as hell.","That might be typical corporate thinking when you were under the gun, but with technologies like these it was dangerous as hell.",Entailment,"To be under the gun means to be in a stressful situation that requires quick action, and this context is saying that such thinking is dangerous when technologies are involved.","The hypothesis uses figurative language to emphasize the danger of the situation, suggesting that it was more than just a stressful situation",text-davinci-003,flute
My husband had to cancel a vacation for next month because his other night manager is terrible and they cant afford to let him go.,Loved how my husband had to cancel our vacation next month because his other night manager is such a kind person for not letting him go,Contradiction,Cancelling a vacation because of work shows that the husband's boss is not very understanding or considerate and hence is not a kind person.,"The hypothesis uses figurative language to express appreciation for the other night manager's kindness in not letting the husband go, even though it resulted in the cancellation of the vacation",text-davinci-003,flute
"Well, your passion certainly seems to have no limits, she smiled, kissing him, but you must admit its strange.","Well, your passion certainly seems to know no bounds, she smiled, kissing him, but you must admit its strange.",Entailment,"To know no bounds means to be without limit or restriction, and in this context the speaker's passion is without limit.","The figurative language in the hypothesis implies that the passion between them is strong and limitless, but the strange nature of it is still acknowledged",text-davinci-003,flute
I just wanted to be very successful and garner a lot of public attention.,I just wanted to make a splash.,Entailment,"To make a splash means to be very successful and garner a lot of public attention, which is what the speaker wanted.","The hypothesis uses the phrase ""make a splash"" to describe the desire to gain public attention and recognition",text-davinci-003,flute
I can't believe I became one of those people who can't live without their phone.,I feel terrible about the fact that I have become one of those people who can't live without their phone,Entailment,"""Those people"" often refer to people who are addicted to their phones and can't go about their day without using it",The hypothesis uses figurative language to express the speaker's feelings of guilt and regret about their reliance on their phone,text-davinci-003,flute
My bank somehow charged me for a credit card I didn't want.,I am livid that my bank randomly charged me for a credit card that I never even asked for,Entailment,It is very frustrating when a bank charges someone for a service that they never even wanted and did not sign up for so it is understandable to be livid about it,The figurative language in the hypothesis implies that the speaker is very angry about the situation,text-davinci-003,flute
Every night around midnight I hear terrible noises coming from the woods outside of my home.,The reason I have such perfect sleep is because of the lovely noises that come from the woods outside my home.,Contradiction,"The noises that come from the woods outside someone's home are often unsettling and not soothing at all, so attributing perfect sleep to them is sarcastic.","The hypothesis is using figurative language to suggest that the noises from the woods are calming and peaceful, which is in contrast to the premise that the noises are terrible",text-davinci-003,flute
"Even though she was surrounded by a whirling vortex, she felt peaceful.","A whirling vortex surrounded her, but within the vortex she was like a buddhist garden.",Entailment,"A buddhist garden is a place of tranquility, so even though she is surrounded by chaos, she feels peaceful.","The hypothesis uses figurative language to describe the peaceful feeling the woman has despite the chaotic environment, comparing her inner peace to a buddhist garden",text-davinci-003,flute
The faculty meeting was peaceful.,The faculty meeting was a real war.,Contradiction,"Here, one statement suggests that there was a lot of disagreement during the meeting whereas the other suggests it was a peaceful event.","The hypothesis uses figurative language to suggest that the faculty meeting was chaotic and contentious, which contradicts the premise that the meeting was peaceful",text-davinci-003,flute
"My family came all the way from Australia, and I don't really have time to show them around.",I feel terrible that I don't have time to show my family around because they came all the way from Australia,Entailment,"It is often seen as a sign of disrespect if someone does not have the time to show their family around when they come visit, especially if they traveled a long distance","The hypothesis uses figurative language to express the speaker's guilt and regret for not having time to show their family around, which is implied by the premise",text-davinci-003,flute
"Oh well, nothing I can do about it, just ignore the situation and move on.","Oh well, nothing I can do about it, just take it on the chin and move on.",Contradiction,"To take it on the chin means to receive the full brunt of something, but in this context the speaker is suggesting to ignore the situation.",The figurative language in the hypothesis suggests that one should accept the situation and move on without dwelling on it,text-davinci-003,flute
I warned you I would be calm and level-headed.,I warned you I'd be a big baby.,Contradiction,"To be a big baby is to be prone to immature behavior, but in this sentence the speaker is warning that they will be calm and level-headed.","The hypothesis figuratively suggests that the speaker will act immaturely, which contradicts the premise that they will be calm and level-headed",text-davinci-003,flute
I'm waiting on some test results from the Dr. and it's taking forever.,I'm anxiously waiting for my test results from the doctor and really hope everything comes back normal,Entailment,It is common to feel anxious while waiting for test results from the doctor because there is always the worry that something could be wrong and the wait can often feel interminable,"The hypothesis uses figurative language to express the speaker's anxiousness and hope for a positive outcome, so the most accurate option is A: Entailment",text-davinci-003,flute
"Moreover, the storm caused a great deal of distress to the inhabitants of the town.","In addition, the storm bombed the town.",Entailment,The word bombed is used here to mean that the storm caused a great deal of damage to the town and its inhabitants.,"The phrase ""bombed the town"" is used figuratively to mean that the storm caused a lot of destruction and damage",text-davinci-003,flute
My dog keeps going into my garbage and throwing the contents onto the floor.,My dog is a fucking pig and keeps going into my garbage and throwing the contents onto the floor,Entailment,Going through garbage is seen as dirty and disgusting behavior and is often associated with pigs so it's not surprising that someone would be annoyed with their dog if they kept doing this,The hypothesis uses figurative language to express the idea that the dog's behavior is annoying and messy,text-davinci-003,flute
"After the vibrant colors of the garden, the stone hall seemed as dark and loud because of the cacophony of noise.","After the vibrant colors of the garden, the stone hall seemed as dark and silent as the grave.",Contradiction,"To be silent as the grave is to be totally silent, but this context describes the hall as being full of noise","The figurative language in the hypothesis suggests that the stone hall was very quiet, like a graveyard",text-davinci-003,flute
It should be making a lot of profit quickly in a small town.,It should make money hand over fist in a small town.,Entailment,"To make money hand over fist means to make a lot of profit at a very fast pace, which is what the context describes.","The phrase ""make money hand over fist"" is a figurative expression meaning to make a lot of money quickly",text-davinci-003,flute
You start to worry when no one becomes concerned.,It starts to worry you that everyone is like a snowman looking at the first spring sun.,Contradiction,"If everyone is like a snowman, they would be worried when the first spring sun comes out because it would start to melt them","The figurative language in the hypothesis is comparing the lack of concern to a snowman melting in the sun, suggesting that the concern is quickly fading away",text-davinci-003,flute
"Yesterday, when I was cleaning the cupboards, I dropped an antique tea cup and it shattered.","Yesterday, I felt devasted because when I was cleaning the cupboards, I dropped an antique tea cup and it shattered",Entailment,Dropping and shattering an antique tea cup is a very costly mistake and would often result in someone feeling upset and devastated,"The hypothesis uses figurative language to express the emotional impact of the event, suggesting that the speaker felt devastated by the incident",text-davinci-003,flute
I felt very bad when my boss did not approve of my work.,I was really encouraged when my boss said my work was not up to the company's standards,Contradiction,Being told that your work is not up to the company's standards would usually be discouraging because it means you are not meeting the expectations and are not doing a good job,The figurative language in the hypothesis implies that the boss's criticism was actually a form of encouragement,text-davinci-003,flute
I am completely grossed out this bread was molded that I just got from the store today.,"This bread was molded and I just got it from the store today, I'm so pleased, I just love moldy food.",Contradiction,Most people do not like moldy food because it is often a sign of the food being old and rotten and hence not safe to eat.,"The hypothesis is using sarcasm to express the opposite of what the premise states, so the relationship between the premise and the hypothesis is a Contradiction",text-davinci-003,flute
"When I was at gym, I was bothered by the fact that my pants had torn from behind.",I was really embarassed when my pants suddenly ripped from the back while I was at the gym,Entailment,"It is very embarrassing to have your clothes rip in public, especially in a place like the gym where people are already in minimal clothing","The hypothesis uses figurative language to express the embarrassment the speaker felt when their pants ripped, which implies that the premise and hypothesis are entailed",text-davinci-003,flute
The little bit of stubble on his jaw made him look wild and sexy.,A little stubble on his square jaw made him look like a roguish viking raider .,Entailment,"A viking raider is a wild and sexy individual, so the stubble on his jaw makes him look like one.","The figurative language in the hypothesis suggests that the man looks dangerous and attractive, like a mythical warrior",text-davinci-003,flute
You are unaware of the reason why people have become healthy.,You have no idea why people suddenly have become like pale frail zombies.,Contradiction,"Pale frail Zombies are often associated with being sick, or having a pale complexion, so saying people have become like zombies would imply they are not healthy","The hypothesis uses figurative language to describe people as pale frail zombies, suggesting that they have become unhealthy",text-davinci-003,flute
The weather is terrible here today and its has me down in the dumps myself.,Isn't it nice when the bad weather is so depressing that you end up feeling lousy?,Contradiction,"Bad weather is not a nice thing because it can make people feel sad and down, and so it cannot be considered as a good thing that makes people feel lousy",The hypothesis is using figurative language to express that it is not enjoyable when the bad weather has a negative effect on one's mood,text-davinci-003,flute
"Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and make a fuss about the situation.","Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and cry foul.",Entailment,"To cry foul is to protest against something, and in this sentence they are protesting about the situation by making a fuss.","The phrase ""cry foul"" in the hypothesis is a metaphor meaning to complain or protest",text-davinci-003,flute
He did not work hard,He worked as hard as dead slug,Entailment,Slugs are slimy creatures that are not known for their work ethic.,"The figurative language in the hypothesis implies that he did not work at all, which is a contradiction to the premise",text-davinci-003,flute
Someone was looking at me through my window in the middle of the night.,I was really pleased when I woke up to see someone peeking through my window in the middle of the night,Contradiction,Seeing someone peeking through your window in the middle of the night is a very frightening experience and so someone being pleased about it cannot be justified.,The hypothesis uses figurative language to express the speaker's surprise and pleasure at the unexpected visitor,text-davinci-003,flute
I fed my dog a new dog food and he puked ALL over my house!,I gave my dog a new dog food and he projectile vomited all over my house!,Entailment,When a dog pukes after eating it is often because they are not used to the food and their stomach can't handle it,"The hypothesis uses the phrase ""projectile vomited"" to describe the dog's vomiting, which implies that the vomit was forcefully expelled from the dog's mouth",text-davinci-003,flute
Then he collided into something soft and fluffy,Then he collided into something like a marshmallow pond.,Entailment,"A marshmallow pond would be expected to be soft and fluffy, so whatever he collided with is soft and fluffy.","The hypothesis uses a metaphor to describe the object he collided into as a marshmallow pond, implying that it was soft and fluffy",text-davinci-003,flute
"While they spoke , the darkness of night arrived..","While they spake , the night  departed  :.",Contradiction,"Departing typically means to leave or go away, while arriving typically means to come or get to a place.","The hypothesis uses a metaphor to describe the night as departing, suggesting that the night is leaving, when in reality it is arriving",text-davinci-003,flute
My dog got sick all over the floor and the smell was foul.,"Ugh, my dog projectile vomited all over the floor and the smell was pleasant",Contradiction,Vomit is often a disgusting smell and so finding it coming from one's own dog would be an extremely unpleasant experience.,"The hypothesis uses figurative language to suggest that the smell was not pleasant, even though it is stated that it was pleasant",text-davinci-003,flute
I just got notice that my mortgage payment has gone up this year and I'm so mad about it.,I am absolutely livid that my mortgage payment has increased this year without any warning,Entailment,Mortgage payments are often already very expensive and so when they go up it can be a huge financial burden on someone,"The hypothesis uses figurative language to express the speaker's extreme anger by saying they are ""livid"" about the increase in their mortgage payment",text-davinci-003,flute
Democrats are willing to compromise with the president on measures to stimulate the economy.,Democrats are willing to meet the president halfway on measures to stimulate the economy.,Entailment,"To meet someone halfway means to compromise with them, and that is what the Democrats are willing to do with the president.","The phrase ""meet the president halfway"" is a metaphor for agreeing to a compromise, so the most accurate option is A: Entailment",text-davinci-003,flute
Death is knocking on my door.,Death is flowing at the door.,Entailment,"Here, flowing is used to mean that death is coming soon.","The hypothesis uses the metaphor of death being a flowing force, suggesting that it is inevitable and unstoppable",text-davinci-003,flute
"I hope that, as neighbours, we may live long in peace and amity, and in the frequent exchange of kindly assistance which should subsist between us.","I hope that, as neighbours, we may live long in peace and amity, and in the interchange of those good offices which should subsist between us.",Entailment,"To exchange good offices is to exchange aid or support, which is what this context is describing.",The figurative language in the hypothesis suggests that neighbours should help each other out and be kind to one another,text-davinci-003,flute
