premise,hypothesis,labels,additional_labels,Generated,Model,Task
I think my boyfriend took my debit card again,I am overjoyed that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would more likely lead to feelings of anger or betrayal rather than happiness and overjoy.","The figurative language in the hypothesis is sarcasm, as the speaker is not actually overjoyed but rather frustrated or angry",chatgpt,flute
I got a speeding ticket because I was going too fast.,I feel as if I'm the perfect driver for getting caught going too fast and being gifted with a speeding ticket as a result.,Contradiction,Speeding tickets are costly and getting caught going too fast implies that the driver was not following traffic rules which makes them an irresponsible driver.,The figurative language in the hypothesis is that the speaker is being sarcastic and does not actually believe they are a perfect driver,chatgpt,flute
His voice was lazy and slippery,His voice was like a melting pat of butter.,Entailment,"A pat of butter melting would become lazy and slippery, just as his voice did.",The hypothesis uses a simile to compare the voice to a melting pat of butter,chatgpt,flute
Someone hit my car and fled the scene and I wish I could find the person,"If I ever find the person who hit my car and fled the scene, they're going to have a lot of explaining to do",Entailment,"If someone hits your car and then flees the scene without leaving any information, they are most likely trying to avoid taking responsibility for their actions",The hypothesis uses the figurative language of a threat to convey the speaker's anger and desire for justice,chatgpt,flute
He was terrified,He was like a rabbit staring into the headlights of an approaching car;,Entailment,"A rabbit staring into the headlights of an oncoming car is an image of terror, as the rabbit is about to be run over.",The hypothesis uses a simile to compare the person's fear to a rabbit staring into headlights,chatgpt,flute
"And we shouldn't forget how Jesus explained that a neighbor was someone like the selfish person who doesn't help others, especially those in distress.",And we shouldnt forget how jesus explained that a neighbor was someone like the good samaritan.,Contradiction,"A good Samaritan is a person who selflessly helps others, but in this context Jesus is saying that a neighbor is someone selfish who doesn't help others",The figurative language in the hypothesis is a comparison between a neighbor and the good Samaritan,chatgpt,flute
I asked my brother to bring me a gift from his trip and he didn't bring anything.,"I was really looking forward to getting a gift from my brother, but it seems like he totally forgot about me",Entailment,"It's often disappointing when somebody comes back from a trip and they forget to bring a gift for someone who had asked them to, especially if that person was looking forward to it",The hypothesis uses hyperbole to exaggerate the disappointment felt by the speaker,chatgpt,flute
"Here, there is truth and transparency at every turn, a demonic funhouse with both horrors and delights.","Here, there are smoke and mirrors at every turn, a demonic funhouse with both horrors and delights.",Contradiction,"Smoke and mirrors means deception and misinformation, but in this context there is truth and transparency instead.","The figurative language in the hypothesis is ""smoke and mirrors,"" which means things are not as they seem",chatgpt,flute
He pulls out a giant disc and holds it up proudly.,He pulls a giant disc out and flashes it like a knockoff rolex .,Entailment,A rolex watch is often very expensive and the owner usually bears pride to the fact and shows it off often,"The figurative language in the hypothesis compares the way he holds up the disc to the way someone might flash a knockoff Rolex, implying that he is trying to show off something that is not actually valuable",chatgpt,flute
I think my boyfriend took my debit card again,I am super excited that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would not be a good thing because it could lead to them overspending or even stealing money and hence the girlfriend would not be excited about it","The figurative language in the hypothesis is sarcasm, as the speaker is not actually excited about their boyfriend taking their debit card",chatgpt,flute
"She lumbered to him, clumsily","She glided to him, like a ballet dancer.",Contradiction,"A ballet dancer is light on their feet and moves gracefully, whereas someone who lumbers is heavy and moves awkwardly",The hypothesis uses a simile to compare the woman's movement to that of a graceful ballet dancer,chatgpt,flute
The weather had stayed cold and dreary for the entire week; our unseasonably warm weather in early fall was now just a memory.,The weather had stayed cold and dreary for the entire week; our indian summer was now just a memory.,Entailment,"An indian summer is a period of unseasonably warm weather, which is what is described in the context.","The figurative language in the hypothesis is ""Indian summer,"" which refers to a period of unseasonably warm weather in the fall",chatgpt,flute
The immigrants were slowly cast out of society.,The immigrants were quickly absorbed into society.,Contradiction,cast out typically connotes something that is slowly and painfully removed or exiled which is opposite of the use of absorbed here that shows something that is quickly and easily taken in or assimilated.,"The figurative language in the hypothesis is ""quickly absorbed,"" which implies that the process of integration was fast and efficient",chatgpt,flute
Most of law enforcement is now critical.,The majority of law enforcement has become like a phonograph at a smartphone convention.,Contradiction,"A phonograph is an outdated technology, and thus law enforcement becoming like it would imply that it, too, is outdated",The figurative language in the hypothesis compares outdated law enforcement to a technology that is no longer relevant,chatgpt,flute
They had to budget things out until the Duke arrived.,They had to ration things out until the Duke arrived.,Entailment,Rationing is when you are allocating and budgeting a certain amount of things.,"The figurative language in the hypothesis is ""ration things out,"" which means to limit or restrict the amount of something",chatgpt,flute
I was really scared once when I thought I would be homeless,The moment I thought I would become homeless was so pleasant,Contradiction,Homelessness is often considered to be a very difficult situation to be in and so thinking that one might become homeless would not be a pleasant moment by any means.,"There is no figurative language in the hypothesis, so the constraint does not apply",chatgpt,flute
I hate it when people make loud breathing noises while eating a sandwich.,I love the sound of people loudly breathing while they eat a sandwich,Contradiction,People loudly breathing while they eat a sandwich can be considered to be quite annoying and so someone who loves that sound is not something normal.,There is no figurative language in the hypothesis,chatgpt,flute
My friend told me I'm getting fat.,I don't like the fact that my friend felt the need to point out that I am getting fat,Entailment,"Oftentimes, people are very sensitive about their weight and so when a friend points out that someone is getting fat, it can come across as hurtful and offensive","The figurative language in the hypothesis is ""getting fat"" which is a metaphor for gaining weight",chatgpt,flute
The kid is not sweet at all,That kid is as sweet as a salt mine,Entailment,"A salt mine is full of salt, which is not sweet.","The hypothesis uses a simile comparing the sweetness of the kid to a salt mine, implying that the kid is not sweet at all",chatgpt,flute
I lost my credit card this morning and someone charged 100 dollars on it.,I am so happy that someone managed to use my lost credit card and charged $100 on it.,Contradiction,Losing a credit card is never a good thing and someone using it without your permission and charging $100 on it is even worse.,"The figurative language in the hypothesis is sarcasm, as the speaker is not actually happy about the situation",chatgpt,flute
"It doesn't take someone very long to run and share secrets that will cause problems for others, does it?","It doesn't take someone very long to run and tell tales, does it?",Entailment,"To tell tales is to share secrets often knowing that doing so will cause problems for someone else, which is what the person in this context is doing.","The figurative language in the hypothesis is ""tell tales,"" which means to spread rumors or gossip",chatgpt,flute
Her fear was so terrifying that it was blocking her mind.,Fear choked her mind.,Entailment,"Fear can block someone's mind, making it difficult for them to think clearly.",The hypothesis uses a metaphor to compare fear to a physical obstruction in the mind,chatgpt,flute
I was traveling internationally literally the day after a high level travel alert was issued for the region I was going.,I wasn't fazed at that the high level travel alert would interrupt my travel to the region because the thought of being killed is just so exciting.,Contradiction,Receive a high level travel alert for a region means that there is a potential danger in traveling to that place and so the excitement mentioned cannot be justified.,"The figurative language in the hypothesis is hyperbole, as the idea of being excited to be killed is an extreme exaggeration",chatgpt,flute
I got home today and my cat pooped on the bed.,"When I got home today, I found my cat had pooped on the bed and it made me feel pretty darn pleased with myself",Contradiction,Most people would not be pleased to find their cat had pooped on the bed because it is a sign of disrespect and would make the person have to clean it up.,There is no figurative language in the hypothesis,chatgpt,flute
It was cold and dry,It was like a woodland deadfall in winter before the snow.,Entailment,"A deadfall is a cold, dry place in the woods.",The hypothesis uses a simile to compare the cold and dry weather to a woodland deadfall in winter before the snow,chatgpt,flute
This was unclearly conveyed in the first try.,This was conveniently encapsulated in the first try .,Contradiction,"To encapsulate something means to enclose or surround it completely, while to convey something means to communicate or express it.",The figurative language in the hypothesis is that the idea was neatly packaged or summarized in the first try,chatgpt,flute
I stubbed my toe last night and cursed angrily.,Stubbing my toe last night and cussing out loud made me so mad,Entailment,Stubbing your toe is often a very painful experience and can result in people feeling angry and cursing loudly,"The figurative language in the hypothesis is hyperbole, as it exaggerates the level of anger caused by stubbing a toe and cursing",chatgpt,flute
"And in annwyl's mind, kil the ones demanding the product and the suppliers wil thrive and become more successful?","And in annwyl's mind, kil the ones demanding the product and the suppliers will go out of business?",Contradiction,"To go out of business means to cease operating as a commercial business, but in this sentence the demand for the product would actually make the suppliers more successful.","The figurative language in the hypothesis is ""the suppliers will go out of business,"" which means that they will fail or be unable to continue operating",chatgpt,flute
I have very bad teeth and have to hide my smile.,I feel excellent that I have to hide my smile because of my terrible teeth,Contradiction,"Someone with terrible teeth would not feel excellent about having to hide their smile and instead, it would be a cause of embarrassment and self-consciousness.","The figurative language in the hypothesis is sarcasm, as the speaker is actually expressing the opposite of what they truly feel",chatgpt,flute
"You have a knack for dealing with women, bishop.","You do have a way with women, bishop.",Entailment,"To have a way with someone or something means to have a special and effective way of dealing with them, which is what the bishop has.","The figurative language in the hypothesis is ""a way with women,"" which means the bishop is skilled at interacting with women",chatgpt,flute
I can't get my money under control.,I feel so angry that I can't seem to get my money situation under control,Entailment,Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out,The hypothesis uses the figurative language of anger to describe the frustration of not being able to control one's finances,chatgpt,flute
He always flashes a smile.,He always wore a smile.,Entailment,Wearing a smile means having a smile on one's face.,"The figurative language in the hypothesis is ""wore a smile,"" which means he always had a smile on his face",chatgpt,flute
"Not a married guy out looking for a quick physical amorous play, but a man who would truly love her.","Not a married guy out looking for a quick slap and tickle, but a man who would truly love her.",Entailment,"A slap and tickle refers to physical amorous play, so the entailment is saying that the man is not just looking for physical play, but for love.","The figurative language in the hypothesis is ""slap and tickle,"" which means a casual sexual encounter",chatgpt,flute
Everytime I try to eat dinner a salesman calls me on the phone.,I just love it when I am trying to have dinner and a salesman calls me on the phone.,Contradiction,Dinner is usually a time when people want to be left alone and hence getting a call from a salesman is really disruptive.,"The figurative language in the hypothesis is sarcasm, as the speaker is expressing the opposite of what they actually feel",chatgpt,flute
"A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was extremely shy and withdrawn.","A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was anything but a shrinking violet.",Contradiction,"A shrinking violet is a very shy person, so the context is saying that she was extremely shy and withdrawn.","The figurative language in the hypothesis is ""anything but a shrinking violet,"" which means she was not timid or shy",chatgpt,flute
I just received a phone call that I didn't get the job I applied for.,I was excited to receive a call that I didn't get the job that I wanted so much,Contradiction,Most people are not excited to receive calls informing them that they have not been selected for a job and instead feel disappointed or sad.,There is no figurative language in the hypothesis,chatgpt,flute
It is beautiful,Its like a hundred million fireflies dancing around just for us.,Entailment,A hundred million fireflies dancing would be an incredibly beautiful sight.,"The hypothesis uses a simile to compare the beauty to fireflies dancing, therefore the most accurate option is A: Entailment",chatgpt,flute
The violin concerto sounded natural after the danger we had just passed.,"Given the danger that had just passed, the delicate staccato notes of the violin concerto sounded like a wedding march at a funeral.",Contradiction,"A wedding march is a happy occasion, while a funeral is a sad occasion, so the two would not sound natural together",The hypothesis uses a simile to compare the delicate staccato notes of the violin concerto to a wedding march at a funeral,chatgpt,flute
I put in vacation request months ago and now just being told they can't grant it.,I am livid that my vacation request was accepted months ago but now they are telling me it can't be granted,Entailment,"Its very frustrating when something that was supposed to be approved gets denied, especially after a long wait, so its understandable to be livid in this situation","The figurative language in the hypothesis is ""livid,"" which means extremely angry",chatgpt,flute
If you have a high number of minor problems you cannot focus on what matters,If you are drowning in a sea of minor problems you cannot focus on what matters.,Entailment,Drowning in a sea of minor problems means being overwhelmed by a lot of small problems and not being able to focus on the bigger issue.,The figurative language in the hypothesis is a metaphor comparing minor problems to a sea,chatgpt,flute
My a/c is going out and it is supposed to be real hot today.,I am so anxious about the fact that my a/c is going out and it's supposed to be really hot today,Entailment,The a/c is important to have in hot weather to avoid heat stroke and other health risks so when it goes out people often get anxious about the situation,The hypothesis uses hyperbole to exaggerate the speaker's anxiety,chatgpt,flute
I feel so envious when I drive through the rich neighborhoods and I know that I will never be able to live there.,I feel proud when I drive through the rich neighborhoods and know that I will never be able to afford to live there,Contradiction,"People usually aspire to live in rich neighborhoods because it implies a certain level of success, however being aware that one will never be able to afford it could make someone feel sad or down and not at all proud about their current financial situation","The figurative language in the hypothesis is irony, as feeling proud about not being able to afford something is unexpected",chatgpt,flute
I definitely did not feel good about it when I found out I failed.,I felt so intelligent when I found out that I failed.,Contradiction,Failure is not an achievement and finding out that you have failed at something is not a feeling that would make someone feel intelligent but rather bad and stupid.,"The figurative language in the hypothesis is ironic, as feeling intelligent is the opposite of what one would typically feel when failing",chatgpt,flute
The Senator criticized the administration in his speech on Friday.,The Senator attacked the administration in his speech on Friday.,Entailment,"The Senator was critical of the administration in his speech on Friday, thus, this means he was negative and gave reasons why he thought they were doing a bad job.",There is no figurative language in the hypothesis,chatgpt,flute
"I would invite you in to eat something, but my mom must be nearly here, so its try to push my luck and face the bad consequences.","I would invite you in to eat something, but my mom must be nearly here, so its best not to tempt fate.",Contradiction,"To tempt fate means to do something that is dangerous or likely to have a negative outcome, and in this context the speaker saying is its best to push their luck by inviting the person in to eat. which contradicts the meaning of tempting one's fate","The figurative language in the hypothesis is ""tempt fate,"" which means to take a risk or challenge luck",chatgpt,flute
I was suppose to go on vacation last month with my family but ended up catching the flu and couldn't go with them.,I was really looking forward to going on vacation with my family last month but I unfortunately caught the flu and couldn't go,Entailment,The flu is an unpredictable and often unavoidable illness that can often result in people having to miss out on events that they were looking forward to,There is no figurative language in the hypothesis,chatgpt,flute
It may be the feds are just a little nervous about your media popularity so they have decided not to act with full regard for our wellbeing.,It may be the feds are just a little nervous about your media popularity so they have decided not to run roughshod over us.,Contradiction,"To run roughshod over something means to act without regard for it, but in this context instead of not acting without regard for the speakers wellbeing, the feds are actually not acting with full regard","The figurative language in the hypothesis is ""run roughshod over us,"" which means to act without concern for the consequences or well-being of others",chatgpt,flute
Black desert covered in iron silences.,Black desert rained in iron silences.,Entailment,"Here, the word rained is used to mean that it is convering something.","The figurative language in the hypothesis suggests that the silence in the black desert is heavy and oppressive, like a rain of iron",chatgpt,flute
"The place is secluded, away from the frequently traveled routes and not well-known, very peaceful.","The place is off the beaten track, very peaceful.",Entailment,"To be off the beaten track means to be away from the frequently traveled routes, and in this context the place is also described as being little-known or in a remote area.","The hypothesis uses the figurative language ""off the beaten track"" to describe the secluded location",chatgpt,flute
My son had an ingrown toenail so I took him to the podiatrist today.,Taking my son to the podiatrist today to get his ingrown toenail removed was pretty gross,Entailment,Ingrown toenails are often painful and can become infected so they need to be removed,"The figurative language in the hypothesis is ""pretty gross,"" which is an example of hyperbole",chatgpt,flute
He did not want to acknowledge reality and kept denying it.,He was living in his dream world  shutting his eyes in front of reality.,Entailment,"Acknowledging reality means to accept what is happening, here, the person was denying it to be the opposite being in a dream world.","The figurative language in the hypothesis is a metaphor, comparing the person's denial of reality to living in a dream world",chatgpt,flute
"That might be typical corporate thinking when you were in a stressful situation that required quick action, but with technologies like these it was dangerous as hell.","That might be typical corporate thinking when you were under the gun, but with technologies like these it was dangerous as hell.",Entailment,"To be under the gun means to be in a stressful situation that requires quick action, and this context is saying that such thinking is dangerous when technologies are involved.","The figurative language in the hypothesis is ""under the gun,"" which means being under pressure or in a difficult situation",chatgpt,flute
My husband had to cancel a vacation for next month because his other night manager is terrible and they cant afford to let him go.,Loved how my husband had to cancel our vacation next month because his other night manager is such a kind person for not letting him go,Contradiction,Cancelling a vacation because of work shows that the husband's boss is not very understanding or considerate and hence is not a kind person.,The hypothesis uses sarcasm to express frustration with the situation,chatgpt,flute
"Well, your passion certainly seems to have no limits, she smiled, kissing him, but you must admit its strange.","Well, your passion certainly seems to know no bounds, she smiled, kissing him, but you must admit its strange.",Entailment,"To know no bounds means to be without limit or restriction, and in this context the speaker's passion is without limit.","The figurative language in the hypothesis is hyperbole, exaggerating the extent of the person's passion",chatgpt,flute
I just wanted to be very successful and garner a lot of public attention.,I just wanted to make a splash.,Entailment,"To make a splash means to be very successful and garner a lot of public attention, which is what the speaker wanted.","The figurative language in the hypothesis is ""make a splash,"" which means to create a big impact or impression",chatgpt,flute
I can't believe I became one of those people who can't live without their phone.,I feel terrible about the fact that I have become one of those people who can't live without their phone,Entailment,"""Those people"" often refer to people who are addicted to their phones and can't go about their day without using it","The figurative language in the hypothesis is hyperbole, as it exaggerates the speaker's feelings about their dependence on their phone",chatgpt,flute
My bank somehow charged me for a credit card I didn't want.,I am livid that my bank randomly charged me for a credit card that I never even asked for,Entailment,It is very frustrating when a bank charges someone for a service that they never even wanted and did not sign up for so it is understandable to be livid about it,"The figurative language in the hypothesis is ""livid,"" which means extremely angry",chatgpt,flute
Every night around midnight I hear terrible noises coming from the woods outside of my home.,The reason I have such perfect sleep is because of the lovely noises that come from the woods outside my home.,Contradiction,"The noises that come from the woods outside someone's home are often unsettling and not soothing at all, so attributing perfect sleep to them is sarcastic.","The figurative language in the hypothesis is sarcasm, as the terrible noises are being described as lovely",chatgpt,flute
"Even though she was surrounded by a whirling vortex, she felt peaceful.","A whirling vortex surrounded her, but within the vortex she was like a buddhist garden.",Entailment,"A buddhist garden is a place of tranquility, so even though she is surrounded by chaos, she feels peaceful.",The hypothesis uses a simile to compare the woman's state within the vortex to a peaceful Buddhist garden,chatgpt,flute
The faculty meeting was peaceful.,The faculty meeting was a real war.,Contradiction,"Here, one statement suggests that there was a lot of disagreement during the meeting whereas the other suggests it was a peaceful event.","The figurative language in the hypothesis is hyperbole, as it exaggerates the peaceful meeting to be a ""real war",chatgpt,flute
"My family came all the way from Australia, and I don't really have time to show them around.",I feel terrible that I don't have time to show my family around because they came all the way from Australia,Entailment,"It is often seen as a sign of disrespect if someone does not have the time to show their family around when they come visit, especially if they traveled a long distance","The figurative language in the hypothesis is ""feel terrible,"" which means feeling guilty or remorseful",chatgpt,flute
"Oh well, nothing I can do about it, just ignore the situation and move on.","Oh well, nothing I can do about it, just take it on the chin and move on.",Contradiction,"To take it on the chin means to receive the full brunt of something, but in this context the speaker is suggesting to ignore the situation.","The figurative language in the hypothesis is ""take it on the chin,"" which means to endure a difficult situation without complaining",chatgpt,flute
I warned you I would be calm and level-headed.,I warned you I'd be a big baby.,Contradiction,"To be a big baby is to be prone to immature behavior, but in this sentence the speaker is warning that they will be calm and level-headed.","The figurative language in the hypothesis is hyperbole, as it exaggerates the speaker's behavior to being that of a ""big baby",chatgpt,flute
I'm waiting on some test results from the Dr. and it's taking forever.,I'm anxiously waiting for my test results from the doctor and really hope everything comes back normal,Entailment,It is common to feel anxious while waiting for test results from the doctor because there is always the worry that something could be wrong and the wait can often feel interminable,There is no figurative language in the hypothesis,chatgpt,flute
"Moreover, the storm caused a great deal of distress to the inhabitants of the town.","In addition, the storm bombed the town.",Entailment,The word bombed is used here to mean that the storm caused a great deal of damage to the town and its inhabitants.,There is no figurative language in the hypothesis,chatgpt,flute
My dog keeps going into my garbage and throwing the contents onto the floor.,My dog is a fucking pig and keeps going into my garbage and throwing the contents onto the floor,Entailment,Going through garbage is seen as dirty and disgusting behavior and is often associated with pigs so it's not surprising that someone would be annoyed with their dog if they kept doing this,"The figurative language in the hypothesis is that the dog is being compared to a pig, implying that it is messy and unclean",chatgpt,flute
"After the vibrant colors of the garden, the stone hall seemed as dark and loud because of the cacophony of noise.","After the vibrant colors of the garden, the stone hall seemed as dark and silent as the grave.",Contradiction,"To be silent as the grave is to be totally silent, but this context describes the hall as being full of noise",The hypothesis uses a simile to compare the stone hall to a grave,chatgpt,flute
It should be making a lot of profit quickly in a small town.,It should make money hand over fist in a small town.,Entailment,"To make money hand over fist means to make a lot of profit at a very fast pace, which is what the context describes.","The figurative language in the hypothesis is ""money hand over fist,"" which means making a lot of money quickly and easily",chatgpt,flute
You start to worry when no one becomes concerned.,It starts to worry you that everyone is like a snowman looking at the first spring sun.,Contradiction,"If everyone is like a snowman, they would be worried when the first spring sun comes out because it would start to melt them",The hypothesis uses a simile to compare people's lack of concern to snowmen melting in the sun,chatgpt,flute
"Yesterday, when I was cleaning the cupboards, I dropped an antique tea cup and it shattered.","Yesterday, I felt devasted because when I was cleaning the cupboards, I dropped an antique tea cup and it shattered",Entailment,Dropping and shattering an antique tea cup is a very costly mistake and would often result in someone feeling upset and devastated,"The figurative language in the hypothesis is ""felt devastated,"" which means feeling extremely upset or overwhelmed",chatgpt,flute
I felt very bad when my boss did not approve of my work.,I was really encouraged when my boss said my work was not up to the company's standards,Contradiction,Being told that your work is not up to the company's standards would usually be discouraging because it means you are not meeting the expectations and are not doing a good job,"There is no figurative language in the hypothesis, so the constraint cannot be fulfilled",chatgpt,flute
I am completely grossed out this bread was molded that I just got from the store today.,"This bread was molded and I just got it from the store today, I'm so pleased, I just love moldy food.",Contradiction,Most people do not like moldy food because it is often a sign of the food being old and rotten and hence not safe to eat.,"The figurative language in the hypothesis is sarcasm, as the speaker is actually expressing disgust towards the moldy bread",chatgpt,flute
"When I was at gym, I was bothered by the fact that my pants had torn from behind.",I was really embarassed when my pants suddenly ripped from the back while I was at the gym,Entailment,"It is very embarrassing to have your clothes rip in public, especially in a place like the gym where people are already in minimal clothing","The figurative language in the hypothesis is ""my pants suddenly ripped from the back,"" which is a metaphor for feeling exposed and vulnerable",chatgpt,flute
The little bit of stubble on his jaw made him look wild and sexy.,A little stubble on his square jaw made him look like a roguish viking raider .,Entailment,"A viking raider is a wild and sexy individual, so the stubble on his jaw makes him look like one.",The figurative language in the hypothesis is a simile comparing the man's stubble to that of a viking raider,chatgpt,flute
You are unaware of the reason why people have become healthy.,You have no idea why people suddenly have become like pale frail zombies.,Contradiction,"Pale frail Zombies are often associated with being sick, or having a pale complexion, so saying people have become like zombies would imply they are not healthy","The figurative language in the hypothesis is comparing healthy people to ""pale frail zombies",chatgpt,flute
The weather is terrible here today and its has me down in the dumps myself.,Isn't it nice when the bad weather is so depressing that you end up feeling lousy?,Contradiction,"Bad weather is not a nice thing because it can make people feel sad and down, and so it cannot be considered as a good thing that makes people feel lousy","The figurative language in the hypothesis is sarcasm, as it is not actually nice to feel lousy due to bad weather",chatgpt,flute
"Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and make a fuss about the situation.","Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and cry foul.",Entailment,"To cry foul is to protest against something, and in this sentence they are protesting about the situation by making a fuss.","The figurative language in the hypothesis is ""cry foul,"" which means to complain or protest loudly",chatgpt,flute
He did not work hard,He worked as hard as dead slug,Entailment,Slugs are slimy creatures that are not known for their work ethic.,"The figurative language in the hypothesis compares the person's work ethic to that of a dead slug, implying that they did not work at all",chatgpt,flute
Someone was looking at me through my window in the middle of the night.,I was really pleased when I woke up to see someone peeking through my window in the middle of the night,Contradiction,Seeing someone peeking through your window in the middle of the night is a very frightening experience and so someone being pleased about it cannot be justified.,"The figurative language in the hypothesis is sarcasm, as the speaker is actually not pleased but rather frightened",chatgpt,flute
I fed my dog a new dog food and he puked ALL over my house!,I gave my dog a new dog food and he projectile vomited all over my house!,Entailment,When a dog pukes after eating it is often because they are not used to the food and their stomach can't handle it,"The figurative language in the hypothesis is ""projectile vomited,"" which means the dog vomited forcefully and with great distance",chatgpt,flute
Then he collided into something soft and fluffy,Then he collided into something like a marshmallow pond.,Entailment,"A marshmallow pond would be expected to be soft and fluffy, so whatever he collided with is soft and fluffy.",The hypothesis uses a simile to compare the soft and fluffy object to a marshmallow pond,chatgpt,flute
"While they spoke , the darkness of night arrived..","While they spake , the night  departed  :.",Contradiction,"Departing typically means to leave or go away, while arriving typically means to come or get to a place.","The figurative language in the hypothesis is that the night ""departed"" while they were speaking, which is contradictory to the literal meaning",chatgpt,flute
My dog got sick all over the floor and the smell was foul.,"Ugh, my dog projectile vomited all over the floor and the smell was pleasant",Contradiction,Vomit is often a disgusting smell and so finding it coming from one's own dog would be an extremely unpleasant experience.,"The figurative language in the hypothesis is sarcasm, as the statement is intentionally opposite of what is expected",chatgpt,flute
I just got notice that my mortgage payment has gone up this year and I'm so mad about it.,I am absolutely livid that my mortgage payment has increased this year without any warning,Entailment,Mortgage payments are often already very expensive and so when they go up it can be a huge financial burden on someone,"The figurative language in the hypothesis is hyperbole, as the speaker is not necessarily ""livid"" but rather expressing strong frustration",chatgpt,flute
Democrats are willing to compromise with the president on measures to stimulate the economy.,Democrats are willing to meet the president halfway on measures to stimulate the economy.,Entailment,"To meet someone halfway means to compromise with them, and that is what the Democrats are willing to do with the president.","The figurative language in the hypothesis is ""meet the president halfway,"" which means to compromise",chatgpt,flute
Death is knocking on my door.,Death is flowing at the door.,Entailment,"Here, flowing is used to mean that death is coming soon.","The hypothesis uses a metaphor to describe death as a flowing entity, suggesting a sense of inevitability",chatgpt,flute
"I hope that, as neighbours, we may live long in peace and amity, and in the frequent exchange of kindly assistance which should subsist between us.","I hope that, as neighbours, we may live long in peace and amity, and in the interchange of those good offices which should subsist between us.",Entailment,"To exchange good offices is to exchange aid or support, which is what this context is describing.","The figurative language in the hypothesis is ""interchange of those good offices,"" which means exchanging helpful actions",chatgpt,flute
I'm afraid of what the future has in store with overpopulation and unemployment.,Our future is completely secure at how overpopulation and unemployment are beautifully tearing our society apart.,Contradiction,The problems of overpopulation and unemployment are not things to be happy about because they could lead to a lot of trouble in the future.,"The figurative language in the hypothesis is sarcasm, as it presents a negative situation as a positive one",chatgpt,flute
He smelled fresh.,He smelled like an old book .,Contradiction,"An old book would have an musty smell, whereas something that is fresh would not have that smell",The hypothesis uses a simile to compare the person's smell to that of an old book,chatgpt,flute
My daughter borrowed my car and ended up hitting another car in the parking lot.,My daughter borrowing my car and crashing it into another car in the parking lot really made me mad,Entailment,Parents often get angry when their children borrow their car and end up damaging it in some way because they are responsible for the car,"The figurative language in the hypothesis is hyperbole, as the speaker is exaggerating their anger",chatgpt,flute
Yesterday I wasn't being careful and I crashed my new motorcycle into my neighbors car and completely destroyed both.,Yesterday I was being a very careful person by crashing my new motorcycle into my neighbors car and totally wrecked both,Contradiction,Crashing a motorcycle into a car is not being a careful person and is instead an act of recklessness which caused damage to both vehicles.,"The figurative language in the hypothesis is irony, as the statement contradicts the literal meaning of being careful",chatgpt,flute
Becky got new shoes and they were the ones I wanted.,I am so happy that Becky has the same shoes that I wanted and I don't feel jealous at all.,Contradiction,"It is normal to feel jealous when someone gets something that we want, so someone pretending to be happy for the other person and not feeling any jealousy is not believable.",There is no figurative language in the hypothesis,chatgpt,flute
I barely even noticed the rich and complex network of lights inside of her because I was so focused on holding her hand.,"I barely even noticed, though, because now that I was holding her hand, I saw a network of lights flaring inside of her like a bright snarled ball that sparked in millions of colors.",Entailment,"The simile is used to describe the overwhelming nature of the bright snarled ball that sparked in millions of colors, and how the speaker was so focused on holding her hand that he barely even noticed them.",The figurative language in the hypothesis describes the person's internal emotions as a network of lights flaring in different colors,chatgpt,flute
"Man, my best friend just got a Lamborghini!",It sucks how my best friend just got a beautiful Lamborghini while I am still driving my 1998 Honda Civic,Entailment,There is often a lot of envy that comes along with seeing friends succeed in life while someone is struggling,"The figurative language in the hypothesis is hyperbole, as the speaker is exaggerating the difference between their car and their friend's Lamborghini",chatgpt,flute
I am so jealous of my friend Mary who got accepted into Medical school while I am still waiting on my application to be approved.,It delights me that my friend Mary got accepted into Medical school and I am still waiting on my application to be approved,Contradiction,"It is unlikely that someone would be thrilled when a friend gets something good while they do not and instead, this implies that the person is jealous.",There is no figurative language in the hypothesis,chatgpt,flute
My wife asked me to clean the house while she was away for a few days and I ended up wasting my time playing video games instead.,I feel so proud that I played video games instead of cleaning the house like my wife asked me to.,Contradiction,"Playing video games is a waste of time because it does not involve any productive task and in contrast, cleaning the house is a chore that needs to be done and so one should not feel proud.","The figurative language in the hypothesis is sarcasm, as the speaker is not actually proud of their actions",chatgpt,flute
"So did our dear William have to put up with your insincere and hypocritical display of sadness, or maybe even a round or two of tears falling from your eyes?",So was our dear William forced to endure your patented sad face or maybe even a round or two of crocodile tears falling from your eyes?,Entailment,"Crocodile tears are a false insincere display of sadness, and this sentence is suggesting that the person's sadness is not genuine.","The figurative language in the hypothesis is ""crocodile tears,"" which means insincere or fake tears",chatgpt,flute
We're starting to realize that life is fleeting and temporary.,We're starting to discover life is like an endless road.,Contradiction,"An endless road has no end, so it is not temporary",The hypothesis uses a metaphor to compare life to a road that never ends,chatgpt,flute
