premise,hypothesis,labels,additional_labels,Generated,Model,Task
He was lanky and thin,He was like the slash of an exclamation point,Entailment,"An exclamation point is thin and vertical, so the simile is emphasizing how thin and lanky the person is.",The hypothesis is a metaphor which compares the lanky and thin man to an exclamation point,text-davinci-002,flute
The amount of crime growing near me is scary to think about,Very thrilled about the possibility of crime rates increasing near me and protecting my safety,Contradiction,Most people would not be thrilled about the prospect of crime rates increasing because that could lead to them being a victim of crime and hence their safety being jeopardized.,The hypothesis is a metaphor for how the person feels about the possibility of crime rates increasing near them,text-davinci-002,flute
I think my boyfriend took my debit card again,I am overjoyed that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would more likely lead to feelings of anger or betrayal rather than happiness and overjoy.","The hypothesis contradicts the premise because the speaker is overjoyed that their boyfriend took their debit card, which would mean that they are not aware that he took it",text-davinci-002,flute
I got a speeding ticket because I was going too fast.,I feel as if I'm the perfect driver for getting caught going too fast and being gifted with a speeding ticket as a result.,Contradiction,Speeding tickets are costly and getting caught going too fast implies that the driver was not following traffic rules which makes them an irresponsible driver.,"The hypothesis contradicts the premise because the speaker believes they are a good driver, despite getting a speeding ticket",text-davinci-002,flute
His voice was lazy and slippery,His voice was like a melting pat of butter.,Entailment,"A pat of butter melting would become lazy and slippery, just as his voice did.","The figurative language in the hypothesis is a simile, comparing his voice to a melting pat of butter",text-davinci-002,flute
Someone hit my car and fled the scene and I wish I could find the person,"If I ever find the person who hit my car and fled the scene, they're going to have a lot of explaining to do",Entailment,"If someone hits your car and then flees the scene without leaving any information, they are most likely trying to avoid taking responsibility for their actions","The hypothesis is saying that if the person who hit the car and fled the scene is ever found, they will have to explain themselves",text-davinci-002,flute
He was terrified,He was like a rabbit staring into the headlights of an approaching car;,Entailment,"A rabbit staring into the headlights of an oncoming car is an image of terror, as the rabbit is about to be run over.",The figurative language in the hypothesis is a comparison of the man's terror to a rabbit's terror when faced with an oncoming car,text-davinci-002,flute
"And we shouldn't forget how Jesus explained that a neighbor was someone like the selfish person who doesn't help others, especially those in distress.",And we shouldnt forget how jesus explained that a neighbor was someone like the good samaritan.,Contradiction,"A good Samaritan is a person who selflessly helps others, but in this context Jesus is saying that a neighbor is someone selfish who doesn't help others",The figurative language in the hypothesis is the comparison of the selfish person to the good Samaritan,text-davinci-002,flute
I asked my brother to bring me a gift from his trip and he didn't bring anything.,"I was really looking forward to getting a gift from my brother, but it seems like he totally forgot about me",Entailment,"It's often disappointing when somebody comes back from a trip and they forget to bring a gift for someone who had asked them to, especially if that person was looking forward to it","The hypothesis is an interpretation of the premise, and option A is the most accurate",text-davinci-002,flute
"Here, there is truth and transparency at every turn, a demonic funhouse with both horrors and delights.","Here, there are smoke and mirrors at every turn, a demonic funhouse with both horrors and delights.",Contradiction,"Smoke and mirrors means deception and misinformation, but in this context there is truth and transparency instead.",The figurative language in the hypothesis describes the funhouse as being full of deception and not to be trusted,text-davinci-002,flute
He pulls out a giant disc and holds it up proudly.,He pulls a giant disc out and flashes it like a knockoff rolex .,Entailment,A rolex watch is often very expensive and the owner usually bears pride to the fact and shows it off often,The figurative language in the hypothesis is that the disc is a knockoff rolex,text-davinci-002,flute
I think my boyfriend took my debit card again,I am super excited that my boyfriend probably took my debit card without me knowing,Contradiction,"If someone's boyfriend took their debit card without them knowing, it would not be a good thing because it could lead to them overspending or even stealing money and hence the girlfriend would not be excited about it","The hypothesis is an example of sarcasm, which is when someone says the opposite of what they actually mean",text-davinci-002,flute
"She lumbered to him, clumsily","She glided to him, like a ballet dancer.",Contradiction,"A ballet dancer is light on their feet and moves gracefully, whereas someone who lumbers is heavy and moves awkwardly","The figurative language in the hypothesis describes the woman's movement as being light and graceful, in contrast to the clumsiness described in the premise",text-davinci-002,flute
The weather had stayed cold and dreary for the entire week; our unseasonably warm weather in early fall was now just a memory.,The weather had stayed cold and dreary for the entire week; our indian summer was now just a memory.,Entailment,"An indian summer is a period of unseasonably warm weather, which is what is described in the context.",The hypothesis is a metaphor for how the warm weather earlier in the fall is now just a memory,text-davinci-002,flute
The immigrants were slowly cast out of society.,The immigrants were quickly absorbed into society.,Contradiction,cast out typically connotes something that is slowly and painfully removed or exiled which is opposite of the use of absorbed here that shows something that is quickly and easily taken in or assimilated.,"The hypothesis states that the immigrants were quickly absorbed into society, which contradicts the premise that they were slowly cast out",text-davinci-002,flute
Most of law enforcement is now critical.,The majority of law enforcement has become like a phonograph at a smartphone convention.,Contradiction,"A phonograph is an outdated technology, and thus law enforcement becoming like it would imply that it, too, is outdated",The hypothesis is a metaphor which states that law enforcement is outdated and not as effective as it used to be,text-davinci-002,flute
They had to budget things out until the Duke arrived.,They had to ration things out until the Duke arrived.,Entailment,Rationing is when you are allocating and budgeting a certain amount of things.,"The hypothesis contradicts the premise because in order to ration something, there would need to be more than enough of that thing to begin with",text-davinci-002,flute
I was really scared once when I thought I would be homeless,The moment I thought I would become homeless was so pleasant,Contradiction,Homelessness is often considered to be a very difficult situation to be in and so thinking that one might become homeless would not be a pleasant moment by any means.,The hypothesis is hyperbole; the speaker did not actually find the moment pleasant,text-davinci-002,flute
I hate it when people make loud breathing noises while eating a sandwich.,I love the sound of people loudly breathing while they eat a sandwich,Contradiction,People loudly breathing while they eat a sandwich can be considered to be quite annoying and so someone who loves that sound is not something normal.,The hypothesis contradicts the premise because the sound of people loudly breathing while they eat a sandwich is the opposite of what the premise states,text-davinci-002,flute
My friend told me I'm getting fat.,I don't like the fact that my friend felt the need to point out that I am getting fat,Entailment,"Oftentimes, people are very sensitive about their weight and so when a friend points out that someone is getting fat, it can come across as hurtful and offensive",The hypothesis is a metaphor for how the speaker feels about their friend's comment - they are upset and don't appreciate the comment,text-davinci-002,flute
The kid is not sweet at all,That kid is as sweet as a salt mine,Entailment,"A salt mine is full of salt, which is not sweet.",The hypothesis is a metaphor meaning that the kid is very unpleasant,text-davinci-002,flute
I lost my credit card this morning and someone charged 100 dollars on it.,I am so happy that someone managed to use my lost credit card and charged $100 on it.,Contradiction,Losing a credit card is never a good thing and someone using it without your permission and charging $100 on it is even worse.,"The hypothesis contradicts the premise because the speaker is happy that someone used their lost credit card, which would mean that they would not have lost the card in the first place",text-davinci-002,flute
"It doesn't take someone very long to run and share secrets that will cause problems for others, does it?","It doesn't take someone very long to run and tell tales, does it?",Entailment,"To tell tales is to share secrets often knowing that doing so will cause problems for someone else, which is what the person in this context is doing.",The hypothesis is a metaphor for how quickly someone can spread gossip or rumors that will cause problems for others,text-davinci-002,flute
Her fear was so terrifying that it was blocking her mind.,Fear choked her mind.,Entailment,"Fear can block someone's mind, making it difficult for them to think clearly.",The hypothesis states that the fear was so great that it stopped her from thinking clearly,text-davinci-002,flute
I was traveling internationally literally the day after a high level travel alert was issued for the region I was going.,I wasn't fazed at that the high level travel alert would interrupt my travel to the region because the thought of being killed is just so exciting.,Contradiction,Receive a high level travel alert for a region means that there is a potential danger in traveling to that place and so the excitement mentioned cannot be justified.,The hypothesis is contradicting the premise because a high level travel alert would usually make someone not want to travel to that region,text-davinci-002,flute
I got home today and my cat pooped on the bed.,"When I got home today, I found my cat had pooped on the bed and it made me feel pretty darn pleased with myself",Contradiction,Most people would not be pleased to find their cat had pooped on the bed because it is a sign of disrespect and would make the person have to clean it up.,"The hypothesis is an example of hyperbole, which is an exaggeration for comedic or dramatic effect",text-davinci-002,flute
It was cold and dry,It was like a woodland deadfall in winter before the snow.,Entailment,"A deadfall is a cold, dry place in the woods.",The hypothesis is a metaphor for how cold and dry it was,text-davinci-002,flute
This was unclearly conveyed in the first try.,This was conveniently encapsulated in the first try .,Contradiction,"To encapsulate something means to enclose or surround it completely, while to convey something means to communicate or express it.",The figurative language in the hypothesis encapsulates the idea that the premise is unclear and the hypothesis is conveniently summarized,text-davinci-002,flute
I stubbed my toe last night and cursed angrily.,Stubbing my toe last night and cussing out loud made me so mad,Entailment,Stubbing your toe is often a very painful experience and can result in people feeling angry and cursing loudly,The hypothesis states that the act of stubbing one's toe and cursing loudly made the individual angry,text-davinci-002,flute
"And in annwyl's mind, kil the ones demanding the product and the suppliers wil thrive and become more successful?","And in annwyl's mind, kil the ones demanding the product and the suppliers will go out of business?",Contradiction,"To go out of business means to cease operating as a commercial business, but in this sentence the demand for the product would actually make the suppliers more successful.","The hypothesis contradicts the premise because in the premise, annwyl believes that killing the people who demand the product will make the suppliers more successful, while in the hypothesis, annwyl believes that the suppliers will go out of business if they kill the people who demand the product",text-davinci-002,flute
I have very bad teeth and have to hide my smile.,I feel excellent that I have to hide my smile because of my terrible teeth,Contradiction,"Someone with terrible teeth would not feel excellent about having to hide their smile and instead, it would be a cause of embarrassment and self-consciousness.",The hypothesis contradicts the premise because the person feels excellent about something that is generally seen as negative,text-davinci-002,flute
"You have a knack for dealing with women, bishop.","You do have a way with women, bishop.",Entailment,"To have a way with someone or something means to have a special and effective way of dealing with them, which is what the bishop has.","The hypothesis is saying that the bishop is good with women, which is a metaphor for saying that the bishop is good at dealing with people in general",text-davinci-002,flute
I can't get my money under control.,I feel so angry that I can't seem to get my money situation under control,Entailment,Having money troubles often leads to negative emotions like anger because it can be very stressful and feel like there is no way out,The hypothesis states that the individual is angry because they cannot get their money situation under control,text-davinci-002,flute
He always flashes a smile.,He always wore a smile.,Entailment,Wearing a smile means having a smile on one's face.,"The hypothesis states that the man always wore a smile, which means that he was always happy",text-davinci-002,flute
"Not a married guy out looking for a quick physical amorous play, but a man who would truly love her.","Not a married guy out looking for a quick slap and tickle, but a man who would truly love her.",Entailment,"A slap and tickle refers to physical amorous play, so the entailment is saying that the man is not just looking for physical play, but for love.",The hypothesis is a restatement of the premise with additional information about the hypothetical man's feelings towards the woman,text-davinci-002,flute
Everytime I try to eat dinner a salesman calls me on the phone.,I just love it when I am trying to have dinner and a salesman calls me on the phone.,Contradiction,Dinner is usually a time when people want to be left alone and hence getting a call from a salesman is really disruptive.,The hypothesis is sarcastic and the premise and hypothesis are in contradiction,text-davinci-002,flute
"A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was extremely shy and withdrawn.","A bit of a tomboy when she was younger, still more comfortable around boys than girls, she was anything but a shrinking violet.",Contradiction,"A shrinking violet is a very shy person, so the context is saying that she was extremely shy and withdrawn.",The hypothesis contradicts the premise because the hypothesis states that the girl was not shy and withdrawn,text-davinci-002,flute
I just received a phone call that I didn't get the job I applied for.,I was excited to receive a call that I didn't get the job that I wanted so much,Contradiction,Most people are not excited to receive calls informing them that they have not been selected for a job and instead feel disappointed or sad.,The figurative language in the hypothesis is that the person is disappointed after receiving a phone call about not getting a job they applied for,text-davinci-002,flute
It is beautiful,Its like a hundred million fireflies dancing around just for us.,Entailment,A hundred million fireflies dancing would be an incredibly beautiful sight.,The hypothesis is a metaphor for how beautiful the scene is,text-davinci-002,flute
The violin concerto sounded natural after the danger we had just passed.,"Given the danger that had just passed, the delicate staccato notes of the violin concerto sounded like a wedding march at a funeral.",Contradiction,"A wedding march is a happy occasion, while a funeral is a sad occasion, so the two would not sound natural together",The hypothesis is a metaphor for how the violin concerto sounded after the danger had passed,text-davinci-002,flute
I put in vacation request months ago and now just being told they can't grant it.,I am livid that my vacation request was accepted months ago but now they are telling me it can't be granted,Entailment,"Its very frustrating when something that was supposed to be approved gets denied, especially after a long wait, so its understandable to be livid in this situation","The hypothesis is an angry reaction to the news that the vacation request can't be granted, so option A, entailment, is the most accurate",text-davinci-002,flute
If you have a high number of minor problems you cannot focus on what matters,If you are drowning in a sea of minor problems you cannot focus on what matters.,Entailment,Drowning in a sea of minor problems means being overwhelmed by a lot of small problems and not being able to focus on the bigger issue.,The hypothesis is a metaphor for how it feels to be overwhelmed with a lot of small problems; it is difficult to focus on the bigger picture when you are constantly dealing with many little things,text-davinci-002,flute
My a/c is going out and it is supposed to be real hot today.,I am so anxious about the fact that my a/c is going out and it's supposed to be really hot today,Entailment,The a/c is important to have in hot weather to avoid heat stroke and other health risks so when it goes out people often get anxious about the situation,The hypothesis is a metaphor for how the person is feeling,text-davinci-002,flute
I feel so envious when I drive through the rich neighborhoods and I know that I will never be able to live there.,I feel proud when I drive through the rich neighborhoods and know that I will never be able to afford to live there,Contradiction,"People usually aspire to live in rich neighborhoods because it implies a certain level of success, however being aware that one will never be able to afford it could make someone feel sad or down and not at all proud about their current financial situation",The hypothesis contradicts the premise because the speaker changes from feeling envious to feeling proud,text-davinci-002,flute
I definitely did not feel good about it when I found out I failed.,I felt so intelligent when I found out that I failed.,Contradiction,Failure is not an achievement and finding out that you have failed at something is not a feeling that would make someone feel intelligent but rather bad and stupid.,The hypothesis contradicts the premise because the person feels the opposite of what they expected to feel,text-davinci-002,flute
The Senator criticized the administration in his speech on Friday.,The Senator attacked the administration in his speech on Friday.,Entailment,"The Senator was critical of the administration in his speech on Friday, thus, this means he was negative and gave reasons why he thought they were doing a bad job.","The Senator's speech on Friday was critical of the administration, which would be classified as an attack",text-davinci-002,flute
"I would invite you in to eat something, but my mom must be nearly here, so its try to push my luck and face the bad consequences.","I would invite you in to eat something, but my mom must be nearly here, so its best not to tempt fate.",Contradiction,"To tempt fate means to do something that is dangerous or likely to have a negative outcome, and in this context the speaker saying is its best to push their luck by inviting the person in to eat. which contradicts the meaning of tempting one's fate",The hypothesis is saying that it would be best not to invite the person in to eat because the mother is nearly there and it would be tempting fate to do so,text-davinci-002,flute
I was suppose to go on vacation last month with my family but ended up catching the flu and couldn't go with them.,I was really looking forward to going on vacation with my family last month but I unfortunately caught the flu and couldn't go,Entailment,The flu is an unpredictable and often unavoidable illness that can often result in people having to miss out on events that they were looking forward to,"The hypothesis states that the person was looking forward to going on vacation with their family, but they caught the flu and were unable to go",text-davinci-002,flute
It may be the feds are just a little nervous about your media popularity so they have decided not to act with full regard for our wellbeing.,It may be the feds are just a little nervous about your media popularity so they have decided not to run roughshod over us.,Contradiction,"To run roughshod over something means to act without regard for it, but in this context instead of not acting without regard for the speakers wellbeing, the feds are actually not acting with full regard","The figurative language in the hypothesis is the phrase ""run roughshod over us",text-davinci-002,flute
Black desert covered in iron silences.,Black desert rained in iron silences.,Entailment,"Here, the word rained is used to mean that it is convering something.","The hypothesis contradicts the premise because it states that the desert was rained on, which would make it not black",text-davinci-002,flute
"The place is secluded, away from the frequently traveled routes and not well-known, very peaceful.","The place is off the beaten track, very peaceful.",Entailment,"To be off the beaten track means to be away from the frequently traveled routes, and in this context the place is also described as being little-known or in a remote area.",The hypothesis is a restatement of the premise in different words,text-davinci-002,flute
My son had an ingrown toenail so I took him to the podiatrist today.,Taking my son to the podiatrist today to get his ingrown toenail removed was pretty gross,Entailment,Ingrown toenails are often painful and can become infected so they need to be removed,The hypothesis is a metaphor for how gross the experience was,text-davinci-002,flute
He did not want to acknowledge reality and kept denying it.,He was living in his dream world  shutting his eyes in front of reality.,Entailment,"Acknowledging reality means to accept what is happening, here, the person was denying it to be the opposite being in a dream world.",The hypothesis describes the premise using figurative language; the man is not actually shutting his eyes,text-davinci-002,flute
"That might be typical corporate thinking when you were in a stressful situation that required quick action, but with technologies like these it was dangerous as hell.","That might be typical corporate thinking when you were under the gun, but with technologies like these it was dangerous as hell.",Entailment,"To be under the gun means to be in a stressful situation that requires quick action, and this context is saying that such thinking is dangerous when technologies are involved.",The figurative language in the hypothesis is a comparison of the corporate thinking to technologies that are dangerous,text-davinci-002,flute
My husband had to cancel a vacation for next month because his other night manager is terrible and they cant afford to let him go.,Loved how my husband had to cancel our vacation next month because his other night manager is such a kind person for not letting him go,Contradiction,Cancelling a vacation because of work shows that the husband's boss is not very understanding or considerate and hence is not a kind person.,"The hypothesis contradicts the premise because the husband's other night manager is described as being terrible, but in the hypothesis, the husband cancelling the vacation is because the other night manager is kind",text-davinci-002,flute
"Well, your passion certainly seems to have no limits, she smiled, kissing him, but you must admit its strange.","Well, your passion certainly seems to know no bounds, she smiled, kissing him, but you must admit its strange.",Entailment,"To know no bounds means to be without limit or restriction, and in this context the speaker's passion is without limit.",The figurative language in the hypothesis describes the passion between the two people as being limitless,text-davinci-002,flute
I just wanted to be very successful and garner a lot of public attention.,I just wanted to make a splash.,Entailment,"To make a splash means to be very successful and garner a lot of public attention, which is what the speaker wanted.","The hypothesis contradicts the premise because the hypothesis states that the person only wanted to make a splash, which is not the same as being very successful and garnering a lot of public attention",text-davinci-002,flute
I can't believe I became one of those people who can't live without their phone.,I feel terrible about the fact that I have become one of those people who can't live without their phone,Entailment,"""Those people"" often refer to people who are addicted to their phones and can't go about their day without using it",The hypothesis is a metaphor for how the person feels about their phone addiction,text-davinci-002,flute
My bank somehow charged me for a credit card I didn't want.,I am livid that my bank randomly charged me for a credit card that I never even asked for,Entailment,It is very frustrating when a bank charges someone for a service that they never even wanted and did not sign up for so it is understandable to be livid about it,"The hypothesis is an angry reaction to the premise, which states that the bank made a mistake by charging the customer for a credit card they never wanted",text-davinci-002,flute
Every night around midnight I hear terrible noises coming from the woods outside of my home.,The reason I have such perfect sleep is because of the lovely noises that come from the woods outside my home.,Contradiction,"The noises that come from the woods outside someone's home are often unsettling and not soothing at all, so attributing perfect sleep to them is sarcastic.","The hypothesis is using personification to describe the noises coming from the woods as ""lovely",text-davinci-002,flute
"Even though she was surrounded by a whirling vortex, she felt peaceful.","A whirling vortex surrounded her, but within the vortex she was like a buddhist garden.",Entailment,"A buddhist garden is a place of tranquility, so even though she is surrounded by chaos, she feels peaceful.","The hypothesis describes the premise with additional figurative language, comparing the feeling of peace to a buddhist garden",text-davinci-002,flute
The faculty meeting was peaceful.,The faculty meeting was a real war.,Contradiction,"Here, one statement suggests that there was a lot of disagreement during the meeting whereas the other suggests it was a peaceful event.",The hypothesis is using the metaphor of a war to describe how the faculty meeting was a battle between different ideas,text-davinci-002,flute
"My family came all the way from Australia, and I don't really have time to show them around.",I feel terrible that I don't have time to show my family around because they came all the way from Australia,Entailment,"It is often seen as a sign of disrespect if someone does not have the time to show their family around when they come visit, especially if they traveled a long distance",The hypothesis is an example of hyperbole because the speaker is exaggerating their feelings to emphasize how bad they feel,text-davinci-002,flute
"Oh well, nothing I can do about it, just ignore the situation and move on.","Oh well, nothing I can do about it, just take it on the chin and move on.",Contradiction,"To take it on the chin means to receive the full brunt of something, but in this context the speaker is suggesting to ignore the situation.","The hypothesis is saying that the best course of action is to just accept the situation and move on, which is entailed by the premise",text-davinci-002,flute
I warned you I would be calm and level-headed.,I warned you I'd be a big baby.,Contradiction,"To be a big baby is to be prone to immature behavior, but in this sentence the speaker is warning that they will be calm and level-headed.","The hypothesis is a contradiction of the premise because in the hypothesis, the speaker is not calm and level-headed as they said they would be in the premise",text-davinci-002,flute
I'm waiting on some test results from the Dr. and it's taking forever.,I'm anxiously waiting for my test results from the doctor and really hope everything comes back normal,Entailment,It is common to feel anxious while waiting for test results from the doctor because there is always the worry that something could be wrong and the wait can often feel interminable,"The hypothesis is anxious about the test results because they are taking a long time, which contradicts the premise that they are simply waiting for the results",text-davinci-002,flute
"Moreover, the storm caused a great deal of distress to the inhabitants of the town.","In addition, the storm bombed the town.",Entailment,The word bombed is used here to mean that the storm caused a great deal of damage to the town and its inhabitants.,The hypothesis contradicts the premise because it states that the storm caused destruction instead of distress,text-davinci-002,flute
My dog keeps going into my garbage and throwing the contents onto the floor.,My dog is a fucking pig and keeps going into my garbage and throwing the contents onto the floor,Entailment,Going through garbage is seen as dirty and disgusting behavior and is often associated with pigs so it's not surprising that someone would be annoyed with their dog if they kept doing this,"The hypothesis states that the dog is doing something that it should not be doing - in other words, the hypothesis contradicts the premise",text-davinci-002,flute
"After the vibrant colors of the garden, the stone hall seemed as dark and loud because of the cacophony of noise.","After the vibrant colors of the garden, the stone hall seemed as dark and silent as the grave.",Contradiction,"To be silent as the grave is to be totally silent, but this context describes the hall as being full of noise",The hypothesis contradicts the premise because the stone hall is described as being the opposite of what is in the garden,text-davinci-002,flute
It should be making a lot of profit quickly in a small town.,It should make money hand over fist in a small town.,Entailment,"To make money hand over fist means to make a lot of profit at a very fast pace, which is what the context describes.","The hypothesis is saying that the business will make a lot of money quickly and easily, which is supported by the premise that it is making a lot of profit quickly in a small town",text-davinci-002,flute
You start to worry when no one becomes concerned.,It starts to worry you that everyone is like a snowman looking at the first spring sun.,Contradiction,"If everyone is like a snowman, they would be worried when the first spring sun comes out because it would start to melt them","The figurative language in the hypothesis is a comparison of people to snowmen, in that they are both white and cold",text-davinci-002,flute
"Yesterday, when I was cleaning the cupboards, I dropped an antique tea cup and it shattered.","Yesterday, I felt devasted because when I was cleaning the cupboards, I dropped an antique tea cup and it shattered",Entailment,Dropping and shattering an antique tea cup is a very costly mistake and would often result in someone feeling upset and devastated,"The hypothesis is an example of hyperbole, which is an exaggeration for emphasis or effect",text-davinci-002,flute
I felt very bad when my boss did not approve of my work.,I was really encouraged when my boss said my work was not up to the company's standards,Contradiction,Being told that your work is not up to the company's standards would usually be discouraging because it means you are not meeting the expectations and are not doing a good job,The hypothesis contradicts the premise because the boss saying the work is not up to the company's standards would not encourage the employee,text-davinci-002,flute
I am completely grossed out this bread was molded that I just got from the store today.,"This bread was molded and I just got it from the store today, I'm so pleased, I just love moldy food.",Contradiction,Most people do not like moldy food because it is often a sign of the food being old and rotten and hence not safe to eat.,"The hypothesis is a contradiction to the premise because the speaker is grossed out by the moldy bread, but they are pleased with it and love moldy food",text-davinci-002,flute
"When I was at gym, I was bothered by the fact that my pants had torn from behind.",I was really embarassed when my pants suddenly ripped from the back while I was at the gym,Entailment,"It is very embarrassing to have your clothes rip in public, especially in a place like the gym where people are already in minimal clothing","The hypothesis states that the person was embarrassed when their pants ripped, which would entail that the person was bothered by the fact that their pants ripped",text-davinci-002,flute
The little bit of stubble on his jaw made him look wild and sexy.,A little stubble on his square jaw made him look like a roguish viking raider .,Entailment,"A viking raider is a wild and sexy individual, so the stubble on his jaw makes him look like one.","The hypothesis describes the stubble on the man's jaw as making him look like a ""rogue viking raider",text-davinci-002,flute
You are unaware of the reason why people have become healthy.,You have no idea why people suddenly have become like pale frail zombies.,Contradiction,"Pale frail Zombies are often associated with being sick, or having a pale complexion, so saying people have become like zombies would imply they are not healthy","The hypothesis contradicts the premise because the premise states that the reason for the people's health is unknown, while the hypothesis suggests that the people have become zombies",text-davinci-002,flute
The weather is terrible here today and its has me down in the dumps myself.,Isn't it nice when the bad weather is so depressing that you end up feeling lousy?,Contradiction,"Bad weather is not a nice thing because it can make people feel sad and down, and so it cannot be considered as a good thing that makes people feel lousy",The hypothesis is a metaphor for how the weather can affect one's mood,text-davinci-002,flute
"Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and make a fuss about the situation.","Their reactions werent typical, and to the best of my knowledge, they didn't go back inside the building and cry foul.",Entailment,"To cry foul is to protest against something, and in this sentence they are protesting about the situation by making a fuss.","The hypothesis contradicts the premise because the people's reactions are described as being typical in the premise, but atypical in the hypothesis",text-davinci-002,flute
He did not work hard,He worked as hard as dead slug,Entailment,Slugs are slimy creatures that are not known for their work ethic.,The hypothesis is saying that the person did not work hard at all and is therefore lazy,text-davinci-002,flute
Someone was looking at me through my window in the middle of the night.,I was really pleased when I woke up to see someone peeking through my window in the middle of the night,Contradiction,Seeing someone peeking through your window in the middle of the night is a very frightening experience and so someone being pleased about it cannot be justified.,"The hypothesis contradicts the premise because the person in the premise is looking in the window in the middle of the night, while the person in the hypothesis is pleased to see someone peeking through the window in the middle of the night",text-davinci-002,flute
I fed my dog a new dog food and he puked ALL over my house!,I gave my dog a new dog food and he projectile vomited all over my house!,Entailment,When a dog pukes after eating it is often because they are not used to the food and their stomach can't handle it,"The hypothesis is an exaggeration of what really happened - the dog just vomited, not projectile vomited all over the house",text-davinci-002,flute
Then he collided into something soft and fluffy,Then he collided into something like a marshmallow pond.,Entailment,"A marshmallow pond would be expected to be soft and fluffy, so whatever he collided with is soft and fluffy.",The hypothesis describes a situation that is highly unlikely given the premise,text-davinci-002,flute
"While they spoke , the darkness of night arrived..","While they spake , the night  departed  :.",Contradiction,"Departing typically means to leave or go away, while arriving typically means to come or get to a place.","The hypothesis is saying that the night left while they were speaking, most likely because dawn was coming",text-davinci-002,flute
My dog got sick all over the floor and the smell was foul.,"Ugh, my dog projectile vomited all over the floor and the smell was pleasant",Contradiction,Vomit is often a disgusting smell and so finding it coming from one's own dog would be an extremely unpleasant experience.,The hypothesis contradicts the premise because the dog vomiting would not have a pleasant smell,text-davinci-002,flute
I just got notice that my mortgage payment has gone up this year and I'm so mad about it.,I am absolutely livid that my mortgage payment has increased this year without any warning,Entailment,Mortgage payments are often already very expensive and so when they go up it can be a huge financial burden on someone,"The hypothesis is an exaggeration of the speaker's anger and frustration at the mortgage payment increase, which likely entails that the speaker is angry about the increase",text-davinci-002,flute
Democrats are willing to compromise with the president on measures to stimulate the economy.,Democrats are willing to meet the president halfway on measures to stimulate the economy.,Entailment,"To meet someone halfway means to compromise with them, and that is what the Democrats are willing to do with the president.","The hypothesis states that Democrats are willing to meet the president halfway, which means they are willing to compromise, making option A the most accurate",text-davinci-002,flute
Death is knocking on my door.,Death is flowing at the door.,Entailment,"Here, flowing is used to mean that death is coming soon.",The hypothesis contradicts the premise because death cannot flow,text-davinci-002,flute
"I hope that, as neighbours, we may live long in peace and amity, and in the frequent exchange of kindly assistance which should subsist between us.","I hope that, as neighbours, we may live long in peace and amity, and in the interchange of those good offices which should subsist between us.",Entailment,"To exchange good offices is to exchange aid or support, which is what this context is describing.","The hypothesis uses the figure of speech known as a synecdoche, in which a part is used to represent the whole",text-davinci-002,flute
I'm afraid of what the future has in store with overpopulation and unemployment.,Our future is completely secure at how overpopulation and unemployment are beautifully tearing our society apart.,Contradiction,The problems of overpopulation and unemployment are not things to be happy about because they could lead to a lot of trouble in the future.,The hypothesis is a metaphor for how overpopulation and unemployment are causing societal problems,text-davinci-002,flute
He smelled fresh.,He smelled like an old book .,Contradiction,"An old book would have an musty smell, whereas something that is fresh would not have that smell",The hypothesis contradicts the premise because the fresh smell would not be associated with an old book,text-davinci-002,flute
My daughter borrowed my car and ended up hitting another car in the parking lot.,My daughter borrowing my car and crashing it into another car in the parking lot really made me mad,Entailment,Parents often get angry when their children borrow their car and end up damaging it in some way because they are responsible for the car,The hypothesis is an exaggeration of the event that occurred - my daughter borrowing my car and hitting another car,text-davinci-002,flute
Yesterday I wasn't being careful and I crashed my new motorcycle into my neighbors car and completely destroyed both.,Yesterday I was being a very careful person by crashing my new motorcycle into my neighbors car and totally wrecked both,Contradiction,Crashing a motorcycle into a car is not being a careful person and is instead an act of recklessness which caused damage to both vehicles.,The hypothesis is a metaphor for the carelessness of the speaker,text-davinci-002,flute
Becky got new shoes and they were the ones I wanted.,I am so happy that Becky has the same shoes that I wanted and I don't feel jealous at all.,Contradiction,"It is normal to feel jealous when someone gets something that we want, so someone pretending to be happy for the other person and not feeling any jealousy is not believable.","The hypothesis states that the person is happy for the other person - this would be classified as option A, entailment",text-davinci-002,flute
I barely even noticed the rich and complex network of lights inside of her because I was so focused on holding her hand.,"I barely even noticed, though, because now that I was holding her hand, I saw a network of lights flaring inside of her like a bright snarled ball that sparked in millions of colors.",Entailment,"The simile is used to describe the overwhelming nature of the bright snarled ball that sparked in millions of colors, and how the speaker was so focused on holding her hand that he barely even noticed them.","The hypothesis describes the premise with more figurative language, painting a picture of a bright, colorful light show inside the person's hand",text-davinci-002,flute
"Man, my best friend just got a Lamborghini!",It sucks how my best friend just got a beautiful Lamborghini while I am still driving my 1998 Honda Civic,Entailment,There is often a lot of envy that comes along with seeing friends succeed in life while someone is struggling,The hypothesis is a metaphor for how the person feels envious of their friend's success,text-davinci-002,flute
